nom_op,id_station_anfr,latitude,longitude,nom_com
Bouygues Telecom,772750403,49.02973,2.75363,Montgé-en-Goële
Bouygues Telecom,772750781,49.07486,3.02435,May-en-Multien
Bouygues Telecom,772751204,49.00861,2.8439,Monthyon
Bouygues Telecom,772751269,49.04633,2.66584,Longperrier
Bouygues Telecom,772751356,49.07973,2.61728,Moussy-le-Neuf
Bouygues Telecom,772750080,48.9104,2.63989,Villevaudé
Bouygues Telecom,772751206,48.95339,2.76104,Charmentray
Bouygues Telecom,772751137,49.07911,2.81392,Oissery
Bouygues Telecom,772751207,48.92551,2.71344,Annet-sur-Marne
Bouygues Telecom,772751218,49.01463,2.97266,Congis-sur-Thérouanne
Bouygues Telecom,772751461,48.94043,2.70431,Annet-sur-Marne
Bouygues Telecom,772750947,49.04231,2.82007,Saint-Soupplets
Bouygues Telecom,772750899,49.04076,3.02455,Lizy-sur-Ourcq
Bouygues Telecom,772751140,49.00472,2.6278,Compans
Bouygues Telecom,772750896,49.03099,2.97849,Congis-sur-Thérouanne
Bouygues Telecom,772750907,49,2.84919,Penchard
Bouygues Telecom,772751148,48.95712,2.9088,Meaux
Bouygues Telecom,772750837,48.93863,2.99509,Montceaux-lès-Meaux
Bouygues Telecom,772751120,48.96389,2.89251,Meaux
Bouygues Telecom,772751142,48.93918,2.85588,Villenoy
Bouygues Telecom,772750522,48.82248,3.09613,Coulommiers
Bouygues Telecom,772750002,48.68798,2.61034,Brie-Comte-Robert
Bouygues Telecom,772751157,48.94163,3.16115,La Ferté-sous-Jouarre
Bouygues Telecom,772751126,48.95838,2.99943,Saint-Jean-les-Deux-Jumeaux
Bouygues Telecom,772750119,48.63134,2.63013,Évry-Grégy-sur-Yerre
Bouygues Telecom,772751123,48.98632,3.17974,Luzancy
Bouygues Telecom,772750428,48.74359,2.87913,La Houssaye-en-Brie
Bouygues Telecom,772751005,48.85778,2.86947,Villiers-sur-Morin
Bouygues Telecom,772750792,48.96827,3.22483,Saâcy-sur-Marne
Bouygues Telecom,772751105,48.70188,2.96293,Lumigny-Nesles-Ormeaux
Bouygues Telecom,772750594,48.66556,2.77863,Ozouer-le-Voulgis
Bouygues Telecom,772751115,48.74812,2.72487,Gretz-Armainvilliers
Bouygues Telecom,772751104,48.80439,2.95865,Guérard
Bouygues Telecom,772750438,48.72162,2.65189,Chevry-Cossigny
Bouygues Telecom,772751111,48.98659,3.14604,Chamigny
Bouygues Telecom,772750764,48.90879,2.94494,Boutigny
Bouygues Telecom,772750927,48.92764,2.87974,Mareuil-lès-Meaux
Bouygues Telecom,772750142,49.01,3.14476,Sainte-Aulde
Bouygues Telecom,772750671,48.80827,2.81483,Villeneuve-le-Comte
Bouygues Telecom,772750352,48.95275,2.91612,Meaux
Bouygues Telecom,772751108,48.84665,2.90064,Voulangis
Bouygues Telecom,772751145,48.6993,2.61398,Brie-Comte-Robert
Bouygues Telecom,772750124,48.68685,2.95908,Rozay-en-Brie
Bouygues Telecom,772751119,48.64779,2.6231,Évry-Grégy-sur-Yerre
Bouygues Telecom,772750667,48.71001,2.75553,Presles-en-Brie
Bouygues Telecom,772751162,48.64073,2.73313,Soignolles-en-Brie
Bouygues Telecom,772751106,48.77472,2.89891,Crèvecœur-en-Brie
Bouygues Telecom,772750465,48.9092,2.80383,Esbly
Bouygues Telecom,772751156,48.8158,2.7904,Villeneuve-Saint-Denis
Bouygues Telecom,772751155,48.9888,2.94375,Germigny-l'Évêque
Bouygues Telecom,772751154,48.76321,2.96784,Hautefeuille
Bouygues Telecom,772751101,48.77037,3.03612,Mauperthuis
Bouygues Telecom,772750807,48.66583,2.84725,Chaumes-en-Brie
Bouygues Telecom,772751251,48.70278,2.87668,Fontenay-Trésigny
Bouygues Telecom,772751122,48.73334,2.72585,Gretz-Armainvilliers
Bouygues Telecom,772751415,48.97527,2.99955,Armentières-en-Brie
Bouygues Telecom,772751116,48.73924,3.00082,Pézarches
Bouygues Telecom,772751161,48.87238,2.99354,Maisoncelles-en-Brie
Bouygues Telecom,772750836,48.76297,2.77181,Favières
Bouygues Telecom,772751110,48.94328,3.07379,Sammeron
Bouygues Telecom,772751159,48.96593,2.87494,Meaux
Bouygues Telecom,772750784,48.7402,2.77715,Tournan-en-Brie
Bouygues Telecom,772751132,48.64806,2.86119,Beauvoir
Bouygues Telecom,772751143,48.9741,2.86532,Crégy-lès-Meaux
Bouygues Telecom,772751448,48.9781,3.19926,Méry-sur-Marne
Bouygues Telecom,772750495,48.79772,2.79882,Villeneuve-Saint-Denis
Bouygues Telecom,772750714,48.96609,2.94907,Trilport
Bouygues Telecom,772751112,48.95819,2.97203,Trilport
Bouygues Telecom,772751131,48.78872,3.00625,Faremoutiers
Bouygues Telecom,772750388,48.96528,2.90863,Meaux
Bouygues Telecom,772751080,48.64008,2.5882,Moissy-Cramayel
Bouygues Telecom,772750768,48.34629,2.46001,Tousson
Bouygues Telecom,772750588,48.42673,2.71073,Fontainebleau
Bouygues Telecom,772751208,48.72694,3.18003,Chevru
Bouygues Telecom,772751214,48.84333,2.82501,Bailly-Romainvilliers
Bouygues Telecom,772751195,48.67456,2.68404,Coubert
Bouygues Telecom,772751097,48.53687,3.29518,Poigny
Bouygues Telecom,772751374,48.94528,2.67167,Claye-Souilly
Bouygues Telecom,772751171,48.63111,2.81166,Guignes
Bouygues Telecom,772751312,48.86438,2.81383,Magny-le-Hongre
Bouygues Telecom,772751243,48.8907,2.58201,Chelles
Bouygues Telecom,772751172,48.97636,2.59556,Mitry-Mory
Bouygues Telecom,772751231,48.78611,3.10168,Beautheil-Saints
Bouygues Telecom,772751313,48.83444,2.79222,Serris
Bouygues Telecom,772751191,48.87092,2.72532,Lagny-sur-Marne
Bouygues Telecom,772751178,48.52639,2.64541,Dammarie-les-Lys
Bouygues Telecom,772751223,48.60218,2.58026,Savigny-le-Temple
Bouygues Telecom,772751197,48.8286,2.64407,Croissy-Beaubourg
Bouygues Telecom,772751200,49.01815,2.58654,Le Mesnil-Amelot
Bouygues Telecom,772751239,48.62716,2.58558,Moissy-Cramayel
Bouygues Telecom,772751222,48.91085,2.60719,Courtry
Bouygues Telecom,772751189,48.87658,2.7522,Montévrain
Bouygues Telecom,772751247,48.79287,2.6278,Pontault-Combault
Bouygues Telecom,772751176,48.83103,2.81648,Villeneuve-le-Comte
Bouygues Telecom,772751221,48.84199,2.58435,Champs-sur-Marne
Bouygues Telecom,772751241,48.84182,2.60585,Champs-sur-Marne
Bouygues Telecom,772751253,48.80319,2.60242,Pontault-Combault
Bouygues Telecom,772751275,48.83879,2.65743,Torcy
Bouygues Telecom,772751245,48.90172,2.60364,Chelles
Bouygues Telecom,772751361,48.87524,2.776,Chessy
Bouygues Telecom,772751237,48.53764,2.62343,Le Mée-sur-Seine
Bouygues Telecom,772751256,48.50816,2.60441,Dammarie-les-Lys
Bouygues Telecom,772751304,48.85238,2.78318,Serris
Bouygues Telecom,772751262,48.86831,2.60812,Chelles
Bouygues Telecom,772751317,48.99556,2.64579,Compans
Bouygues Telecom,772751319,49.01494,2.54171,Mauregard
Bouygues Telecom,772751319,49.01494,2.54171,Mauregard
Bouygues Telecom,772751318,49.00129,2.5848,Mitry-Mory
Bouygues Telecom,772751318,49.00129,2.5848,Mitry-Mory
Bouygues Telecom,772751318,49.00129,2.5848,Mitry-Mory
Bouygues Telecom,772751225,48.97905,2.63413,Mitry-Mory
Bouygues Telecom,772751270,48.96128,2.60178,Mitry-Mory
Bouygues Telecom,772751233,48.87455,2.63653,Vaires-sur-Marne
Bouygues Telecom,772751202,48.79038,2.60928,Pontault-Combault
Bouygues Telecom,772751257,48.94908,2.61879,Villeparisis
Bouygues Telecom,772751282,48.83333,2.70004,Bussy-Saint-Georges
Bouygues Telecom,772751230,48.61626,2.53983,Lieusaint
Bouygues Telecom,772751235,48.57578,2.61634,Vert-Saint-Denis
Bouygues Telecom,772751261,48.7777,2.5881,Pontault-Combault
Bouygues Telecom,772751263,48.88267,2.58445,Chelles
Bouygues Telecom,772751289,48.58019,2.55438,Nandy
Bouygues Telecom,772751285,48.79582,2.60469,Pontault-Combault
Bouygues Telecom,772751272,48.89367,2.72871,Thorigny-sur-Marne
Bouygues Telecom,772751229,48.79135,2.61762,Pontault-Combault
Bouygues Telecom,772751335,48.70784,2.59208,Servon
Bouygues Telecom,772751283,48.87989,2.57144,Chelles
Bouygues Telecom,772751278,48.62759,2.57592,Moissy-Cramayel
Bouygues Telecom,772751315,48.87482,2.58359,Chelles
Bouygues Telecom,772751301,49.01149,2.59213,Le Mesnil-Amelot
Bouygues Telecom,772751428,49.01259,2.55814,Mauregard
Bouygues Telecom,772751327,48.51813,2.62896,Dammarie-les-Lys
Bouygues Telecom,772751286,48.87555,2.68468,Lagny-sur-Marne
Bouygues Telecom,772751326,48.88209,2.77223,Chessy
Bouygues Telecom,772751323,48.81566,2.62109,Émerainville
Bouygues Telecom,772751418,48.4826,3.15068,Mons-en-Montois
Bouygues Telecom,772751298,48.65107,2.56184,Combs-la-Ville
Bouygues Telecom,772750351,48.8705,2.78777,Chessy
Bouygues Telecom,772751366,48.87715,2.71991,Lagny-sur-Marne
Bouygues Telecom,772751303,48.82638,2.63067,Lognes
Bouygues Telecom,772751325,48.50439,2.66255,La Rochette
Bouygues Telecom,772751324,48.82392,2.69262,Ferrières-en-Brie
Bouygues Telecom,772751310,48.66487,2.5494,Combs-la-Ville
Bouygues Telecom,772751388,48.8311,2.88029,Voulangis
Bouygues Telecom,772751372,48.4014,2.93597,Forges
Bouygues Telecom,772751343,48.79695,2.65223,Roissy-en-Brie
Bouygues Telecom,772751334,48.5497,2.65878,Melun
Bouygues Telecom,772751353,48.77939,2.68006,Ozoir-la-Ferrière
Bouygues Telecom,772751365,48.72429,2.5933,Servon
Bouygues Telecom,772751345,48.51158,2.63367,Dammarie-les-Lys
Bouygues Telecom,772751409,48.83105,2.73555,Bussy-Saint-Georges
Bouygues Telecom,772751402,48.67246,2.55594,Combs-la-Ville
Bouygues Telecom,772751380,48.86908,2.65084,Vaires-sur-Marne
Bouygues Telecom,772751413,48.94473,2.62355,Villeparisis
Bouygues Telecom,772751401,48.5505,2.67102,Melun
Bouygues Telecom,772751375,48.56532,2.62783,Vert-Saint-Denis
Bouygues Telecom,772751276,49.01242,2.59058,Le Mesnil-Amelot
Bouygues Telecom,772751333,48.93809,2.60682,Villeparisis
Bouygues Telecom,772751410,48.94598,2.59937,Villeparisis
Bouygues Telecom,772751404,48.51708,2.65678,La Rochette
Bouygues Telecom,772751420,48.23477,2.6997,Bagneaux-sur-Loing
Bouygues Telecom,772751438,48.39182,2.90571,La Grande-Paroisse
Bouygues Telecom,772751001,48.41857,3.22341,Mouy-sur-Seine
Bouygues Telecom,772751342,48.84064,2.63273,Lognes
Bouygues Telecom,772751279,48.85351,2.76095,Montévrain
Bouygues Telecom,772751368,48.85677,2.72654,Conches-sur-Gondoire
Bouygues Telecom,772751271,48.62714,2.53935,Lieusaint
Bouygues Telecom,772751379,48.62313,2.59733,Moissy-Cramayel
Bouygues Telecom,772751322,48.23825,2.85397,Paley
Bouygues Telecom,772751363,48.24806,3.01805,Blennes
Bouygues Telecom,772751338,48.79843,2.62794,Pontault-Combault
Bouygues Telecom,772751414,48.57108,2.62525,Vert-Saint-Denis
Bouygues Telecom,772751407,48.858,2.59561,Champs-sur-Marne
Bouygues Telecom,772751360,48.86465,2.71744,Conches-sur-Gondoire
Bouygues Telecom,,48.34541,3.03741,La Brosse-Montceaux
Bouygues Telecom,,49.01875,3.1012,Cocherel
Bouygues Telecom,,48.6413,2.78588,Yèbles
Bouygues Telecom,,49.06067,2.91524,Puisieux
Bouygues Telecom,772751347,48.57917,3.40917,Léchelle
Bouygues Telecom,772751348,48.26139,2.43194,Boulancourt
Bouygues Telecom,772751399,48.51528,3.29973,Soisy-Bouy
Bouygues Telecom,772751417,48.92278,3.05667,Signy-Signets
Bouygues Telecom,772751371,48.31397,2.76166,La Genevraye
Bouygues Telecom,772751412,49.05611,2.85445,Forfry
Bouygues Telecom,772751331,48.64403,3.28806,Courchamp
Bouygues Telecom,772751454,48.26485,2.56112,Guercheville
Bouygues Telecom,772751434,49.00097,3.01257,Isles-les-Meldeuses
Bouygues Telecom,772751394,48.99927,2.70425,Nantouillet
Bouygues Telecom,,48.21292,2.81994,Remauville
Bouygues Telecom,772751311,48.64823,2.8704,Argentières
Bouygues Telecom,772751330,48.23081,2.65986,Faÿ-lès-Nemours
Bouygues Telecom,772751398,48.25277,2.66185,Ormesson
Bouygues Telecom,772751426,48.31967,2.50461,Boissy-aux-Cailles
Bouygues Telecom,772751393,48.2434,2.961,Chevry-en-Sereine
Bouygues Telecom,772751435,48.84139,3.34502,Bellot
Bouygues Telecom,772751457,48.85752,3.3147,Bellot
Bouygues Telecom,772751431,48.84014,3.02996,Giremoutiers
Bouygues Telecom,,48.73018,3.26899,Leudon-en-Brie
Free Mobile,770990331,48.36029,2.5747,Achères-la-Forêt
Free Mobile,770990015,48.92167,2.71638,Annet-sur-Marne
Free Mobile,770990342,48.41603,2.57157,Arbonne-la-Forêt
Free Mobile,770990396,48.64823,2.8704,Argentières
Free Mobile,770990380,48.21988,2.60638,Aufferville
Free Mobile,770990383,48.40362,2.72911,Avon
Free Mobile,770990183,48.41499,2.72146,Avon
Free Mobile,770990158,48.23019,2.7014,Bagneaux-sur-Loing
Free Mobile,770990403,48.83437,2.79244,Serris
Free Mobile,770990226,48.68057,3.18918,Bannost-Villegagnon
Free Mobile,770990432,48.93032,3.27987,Bassevelle
Free Mobile,770990376,48.39019,3.15608,Balloy
Free Mobile,770990459,48.39358,3.19538,Bazoches-lès-Bray
Free Mobile,770990411,48.61897,3.39085,Beauchery-Saint-Martin
Free Mobile,770990317,48.142,2.46805,Beaumont-du-Gâtinais
Free Mobile,770990530,48.84139,3.34502,Bellot
Free Mobile,770990159,48.69794,3.24254,Beton-Bazoches
Free Mobile,770990266,48.55626,2.76798,Blandy
Free Mobile,770990398,48.47391,2.71526,Bois-le-Roi
Free Mobile,770990404,48.48923,2.68305,Chartrettes
Free Mobile,770990511,48.31967,2.50461,Boissy-aux-Cailles
Free Mobile,770990299,48.82862,3.13496,Boissy-le-Châtel
Free Mobile,770990313,48.57339,2.86297,Bombon
Free Mobile,770990137,48.19513,2.64705,Bougligny
Free Mobile,770990409,48.26139,2.43194,Boulancourt
Free Mobile,770990291,48.32017,2.68329,Grez-sur-Loing
Free Mobile,770990356,48.3349,2.71148,Bourron-Marlotte
Free Mobile,770990399,48.90869,2.95031,Boutigny
Free Mobile,770990008,48.70722,2.62528,Brie-Comte-Robert
Free Mobile,770990050,48.69383,2.5965,Brie-Comte-Robert
Free Mobile,770990502,48.70216,2.6065,Brie-Comte-Robert
Free Mobile,770990490,48.68798,2.61085,Brie-Comte-Robert
Free Mobile,770990514,48.34541,3.03741,La Brosse-Montceaux
Free Mobile,770990372,48.88267,2.62582,Brou-sur-Chantereine
Free Mobile,770990163,48.84562,2.70381,Bussy-Saint-Georges
Free Mobile,770990212,48.8324,2.75534,Jossigny
Free Mobile,770990206,48.82846,2.70409,Ferrières-en-Brie
Free Mobile,770990164,48.83974,2.71634,Bussy-Saint-Georges
Free Mobile,770990374,48.84933,2.7335,Bussy-Saint-Georges
Free Mobile,770990495,48.83333,2.70004,Bussy-Saint-Georges
Free Mobile,770990085,48.46472,2.51555,Cély
Free Mobile,770990165,48.58308,2.59564,Savigny-le-Temple
Free Mobile,770990238,48.56803,2.59158,Cesson
Free Mobile,770990389,48.47062,2.60886,Chailly-en-Bière
Free Mobile,770990264,48.54237,3.46722,Chalautre-la-Grande
Free Mobile,770990177,48.39739,2.80553,Champagne-sur-Seine
Free Mobile,770990076,48.85423,2.59172,Champs-sur-Marne
Free Mobile,770990023,48.83377,2.58762,Émerainville
Free Mobile,770990075,48.84187,2.60565,Champs-sur-Marne
Free Mobile,770990037,48.84258,2.58478,Champs-sur-Marne
Free Mobile,770990438,48.84824,2.5861,Champs-sur-Marne
Free Mobile,770990353,48.98671,3.02366,Armentières-en-Brie
Free Mobile,770990122,48.85605,2.74268,Chanteloup-en-Brie
Free Mobile,770990321,48.54952,2.88792,La Chapelle-Gauthier
Free Mobile,770990248,48.32273,2.56557,La Chapelle-la-Reine
Free Mobile,770990300,48.51075,2.97503,La Chapelle-Rablais
Free Mobile,770990254,48.76639,3.36473,La Chapelle-Moutils
Free Mobile,770990151,48.95338,2.76102,Charmentray
Free Mobile,770990382,48.96829,2.72697,Messy
Free Mobile,770990160,48.49513,2.71027,Chartrettes
Free Mobile,770990308,48.48666,2.71071,Chartrettes
Free Mobile,770990166,48.58542,3.10874,Châteaubleau
Free Mobile,770990138,48.14161,2.68795,Château-Landon
Free Mobile,770990220,48.49722,2.79889,Le Châtelet-en-Brie
Free Mobile,770990141,48.53027,2.81522,Châtillon-la-Borde
Free Mobile,770990292,48.70991,2.81208,Châtres
Free Mobile,770990305,48.66538,2.86278,Chaumes-en-Brie
Free Mobile,770990365,48.66807,2.81127,Chaumes-en-Brie
Free Mobile,770990135,48.8777,2.61663,Chelles
Free Mobile,770990044,48.87343,2.57994,Chelles
Free Mobile,770990029,48.86868,2.57784,Chelles
Free Mobile,770990364,48.86951,2.60446,Chelles
Free Mobile,770990178,48.89228,2.59328,Chelles
Free Mobile,770990033,48.87789,2.59208,Chelles
Free Mobile,770990019,48.88475,2.57698,Chelles
Free Mobile,770990115,48.8958,2.61623,Chelles
Free Mobile,770990018,48.86667,2.56896,Chelles
Free Mobile,770990041,48.90344,2.58905,Chelles
Free Mobile,770990309,48.61897,3.18467,Chenoise-Cucharmoy
Free Mobile,770990314,48.8704,2.78772,Chessy
Free Mobile,770990236,48.86382,2.78011,Chessy
Free Mobile,770990326,48.88215,2.7719,Chessy
Free Mobile,770990361,48.86854,2.77743,Chessy
Free Mobile,770990332,48.86477,2.76566,Chessy
Free Mobile,770990366,48.87029,2.77958,Chessy
Free Mobile,770990453,48.87253,2.77548,Chessy
Free Mobile,770990473,48.74057,3.1114,Amillis
Free Mobile,770990322,48.70434,2.65619,Chevry-Cossigny
Free Mobile,770990430,48.73759,2.66586,Férolles-Attilly
Free Mobile,770990439,48.2434,2.961,Chevry-en-Sereine
Free Mobile,770990213,48.75166,3.20999,Choisy-en-Brie
Free Mobile,770990204,48.94888,2.66961,Claye-Souilly
Free Mobile,770990379,48.93585,2.69995,Annet-sur-Marne
Free Mobile,770990518,49.01875,3.1012,Cocherel
Free Mobile,770990049,48.83474,2.66736,Collégien
Free Mobile,770990489,48.83835,2.6619,Collégien
Free Mobile,770990047,48.66841,2.54634,Combs-la-Ville
Free Mobile,770990040,48.65275,2.56006,Combs-la-Ville
Free Mobile,770990235,48.66402,2.56921,Combs-la-Ville
Free Mobile,770990107,49.00375,2.63083,Compans
Free Mobile,770990167,48.88994,2.83208,Montry
Free Mobile,770990337,48.66955,2.66798,Grisy-Suisnes
Free Mobile,770990419,48.68641,2.7232,Coubert
Free Mobile,770990397,48.66726,2.72981,Solers
Free Mobile,770990239,49.06528,3.13009,Coulombs-en-Valois
Free Mobile,770990425,49.04773,3.14602,Coulombs-en-Valois
Free Mobile,770990139,48.82246,3.09631,Coulommiers
Free Mobile,770990369,48.81388,3.08563,Coulommiers
Free Mobile,770990179,48.89068,2.7842,Coupvray
Free Mobile,770990394,48.64403,3.28806,Courchamp
Free Mobile,770990131,48.63561,2.96628,Courpalay
Free Mobile,770990431,48.69947,3.29056,Courtacon
Free Mobile,770990168,48.90729,2.60679,Courtry
Free Mobile,770990524,48.91836,2.59541,Courtry
Free Mobile,770990140,48.8482,2.83097,Bailly-Romainvilliers
Free Mobile,770990268,48.86013,2.84661,Coutevroult
Free Mobile,770990161,48.85949,2.90219,Crécy-la-Chapelle
Free Mobile,770990454,48.84913,2.9373,Crécy-la-Chapelle
Free Mobile,770990001,48.97666,2.86389,Crégy-lès-Meaux
Free Mobile,770990067,48.82224,2.64084,Croissy-Beaubourg
Free Mobile,770990077,48.83033,2.63797,Croissy-Beaubourg
Free Mobile,770990401,49.09314,3.0739,Crouy-sur-Ourcq
Free Mobile,770990169,48.51962,2.63781,Dammarie-les-Lys
Free Mobile,770990351,48.50863,2.62512,Dammarie-les-Lys
Free Mobile,770990360,49.06049,2.70516,Dammartin-en-Goële
Free Mobile,770990142,49.06302,2.66422,Dammartin-en-Goële
Free Mobile,770990386,49.04884,3.16975,Dhuisy
Free Mobile,770990233,48.86667,3.13528,Doue
Free Mobile,770990338,48.44146,2.90907,Échouboulains
Free Mobile,770990078,48.50639,2.835,Le Châtelet-en-Brie
Free Mobile,770990297,48.48812,2.84827,Les Écrennes
Free Mobile,770990189,48.3471,2.81579,Moret-Loing-et-Orvanne
Free Mobile,770990320,48.42426,3.10966,Châtenay-sur-Seine
Free Mobile,770990336,48.15888,2.88418,Égreville
Free Mobile,770990207,48.82933,2.61591,Noisiel
Free Mobile,770990381,48.89838,2.80297,Coupvray
Free Mobile,770990079,48.35472,2.95084,Esmans
Free Mobile,770990358,48.63123,2.63028,Évry-Grégy-sur-Yerre
Free Mobile,770990370,48.65515,2.6242,Évry-Grégy-sur-Yerre
Free Mobile,770990474,48.78826,3.00693,Pommeuse
Free Mobile,770990413,48.23081,2.65986,Faÿ-lès-Nemours
Free Mobile,770990106,48.77262,3.29079,La Ferté-Gaucher
Free Mobile,770990026,48.94828,3.14143,La Ferté-sous-Jouarre
Free Mobile,770990286,48.42879,2.5404,Fleury-en-Bière
Free Mobile,770990002,48.42667,2.71084,Fontainebleau
Free Mobile,770990070,48.40972,2.74137,Fontainebleau
Free Mobile,770990118,48.40776,2.68848,Fontainebleau
Free Mobile,770990223,48.4062,2.69976,Fontainebleau
Free Mobile,770990388,48.4395,2.60514,Fontainebleau
Free Mobile,770990255,48.41393,3.38714,Fontaine-Fourches
Free Mobile,770990422,48.55771,2.95536,Fontenailles
Free Mobile,770990133,48.70288,2.87659,Fontenay-Trésigny
Free Mobile,770990094,48.41984,2.92816,Forges
Free Mobile,770990068,48.57361,2.7561,Fouju
Free Mobile,770990433,48.23691,2.55498,Garentreville
Free Mobile,770990310,48.63111,3.02999,Gastins
Free Mobile,770990442,48.31397,2.76166,La Genevraye
Free Mobile,770990180,48.9879,2.97598,Germigny-l'Évêque
Free Mobile,770990512,48.84014,3.02996,Giremoutiers
Free Mobile,770990143,48.49033,3.3003,Gouaix
Free Mobile,770990391,48.42531,2.92768,La Grande-Paroisse
Free Mobile,770990162,48.6147,2.88767,Mormant
Free Mobile,770990247,48.58972,2.96778,Grandpuits-Bailly-Carrois
Free Mobile,770990020,48.73528,2.73333,Gretz-Armainvilliers
Free Mobile,770990410,48.74487,2.72937,Gretz-Armainvilliers
Free Mobile,770990488,48.29111,2.68195,Grez-sur-Loing
Free Mobile,770990198,48.69901,2.69782,Grisy-Suisnes
Free Mobile,770990427,48.83733,2.96229,Guérard
Free Mobile,770990443,48.26485,2.56112,Guercheville
Free Mobile,770990472,48.63368,2.78615,Guignes
Free Mobile,770990261,48.47381,3.08513,Gurcy-le-Châtel
Free Mobile,770990265,48.77307,2.96352,Hautefeuille
Free Mobile,770990101,48.43843,2.77383,Héricy
Free Mobile,770990190,48.4608,2.77275,Héricy
Free Mobile,770990406,48.48717,3.34686,Hermé
Free Mobile,770990258,48.77099,2.86308,La Houssaye-en-Brie
Free Mobile,770990251,48.74362,2.87931,La Houssaye-en-Brie
Free Mobile,770990457,49.00097,3.01257,Isles-les-Meldeuses
Free Mobile,770990093,48.92053,2.81383,Isles-lès-Villenoy
Free Mobile,770990234,48.91795,2.76012,Jablines
Free Mobile,770990375,48.9956,3.09961,Jaignes
Free Mobile,770990496,48.4159,3.27754,Jaulnes
Free Mobile,770990144,48.88561,3.09027,Jouarre
Free Mobile,770990056,48.68667,3.10664,Jouy-le-Châtel
Free Mobile,770990007,48.80333,3.27584,Jouy-sur-Morin
Free Mobile,770990072,48.86855,2.7084,Lagny-sur-Marne
Free Mobile,770990061,48.87096,2.72496,Lagny-sur-Marne
Free Mobile,770990484,48.87715,2.7199,Lagny-sur-Marne
Free Mobile,770990303,48.28026,2.59815,Larchant
Free Mobile,770990298,48.47069,2.98166,Laval-en-Brie
Free Mobile,770990407,48.57917,3.40917,Léchelle
Free Mobile,770990191,48.75042,2.62186,Lésigny
Free Mobile,770990210,48.73746,2.61094,Lésigny
Free Mobile,770990120,48.62686,2.53963,Lieusaint
Free Mobile,770990192,48.64319,2.54368,Lieusaint
Free Mobile,770990307,48.61455,2.5483,Lieusaint
Free Mobile,770990352,49.03035,2.97663,Congis-sur-Thérouanne
Free Mobile,770990519,49.03134,3.01346,Lizy-sur-Ourcq
Free Mobile,770990181,48.83478,2.64898,Lognes
Free Mobile,770990059,48.84071,2.6327,Lognes
Free Mobile,770990271,49.04643,2.66595,Longperrier
Free Mobile,770990145,48.52065,3.23515,Longueville
Free Mobile,770990252,48.24293,2.91429,Lorrez-le-Bocage-Préaux
Free Mobile,770990414,48.23825,2.85397,Paley
Free Mobile,770990420,48.62174,3.48284,Louan-Villegruis-Fontaine
Free Mobile,770990460,48.73717,2.95195,Lumigny-Nesles-Ormeaux
Free Mobile,770990350,48.20694,2.71305,La Madeleine-sur-Loing
Free Mobile,770990347,48.8709,2.80936,Magny-le-Hongre
Free Mobile,770990259,48.86194,2.80944,Magny-le-Hongre
Free Mobile,770990123,48.55821,2.69523,Maincy
Free Mobile,770990170,48.87278,2.99269,Maisoncelles-en-Brie
Free Mobile,770990228,48.56625,3.1504,Maison-Rouge
Free Mobile,770990171,49.03478,2.88365,Marcilly
Free Mobile,770990032,48.92746,2.87968,Mareuil-lès-Meaux
Free Mobile,770990448,48.9362,2.87541,Mareuil-lès-Meaux
Free Mobile,770990215,48.78779,3.16079,Marolles-en-Brie
Free Mobile,770990069,48.37779,3.07222,Marolles-sur-Seine
Free Mobile,770990091,48.38647,3.01195,Marolles-sur-Seine
Free Mobile,770990377,48.77028,3.03521,Mauperthuis
Free Mobile,770990294,49.03555,2.5697,Mauregard
Free Mobile,770990415,49.01508,2.54261,Mauregard
Free Mobile,770990416,49.01384,2.5428,Mauregard
Free Mobile,770990417,49.014,2.54072,Mauregard
Free Mobile,770990418,49.01497,2.54089,Mauregard
Free Mobile,770990475,49.06929,3.01779,May-en-Multien
Free Mobile,770990124,48.95169,2.9118,Meaux
Free Mobile,770990010,48.95602,2.88601,Meaux
Free Mobile,770990304,48.96046,2.86885,Meaux
Free Mobile,770990045,48.94766,2.90319,Meaux
Free Mobile,770990172,48.95983,2.87842,Meaux
Free Mobile,770990021,48.96528,2.90862,Meaux
Free Mobile,770990221,48.96389,2.89249,Meaux
Free Mobile,770990211,48.95199,2.89997,Meaux
Free Mobile,770990173,48.95656,2.91573,Meaux
Free Mobile,770990042,48.54232,2.64532,Le Mée-sur-Seine
Free Mobile,770990054,48.53746,2.62528,Le Mée-sur-Seine
Free Mobile,770990339,48.54357,2.63346,Le Mée-sur-Seine
Free Mobile,770990205,48.55354,2.63426,Melun
Free Mobile,770990315,48.7989,3.43508,Meilleray
Free Mobile,770990027,48.54639,2.65075,Melun
Free Mobile,770990174,48.53091,2.65855,Melun
Free Mobile,770990028,48.54498,2.67805,Melun
Free Mobile,770990035,48.52258,2.64333,Dammarie-les-Lys
Free Mobile,770990022,48.52823,2.65449,Melun
Free Mobile,770990014,48.53806,2.66832,Melun
Free Mobile,770990117,48.54197,2.66063,Melun
Free Mobile,770990281,48.52695,3.40417,Melz-sur-Seine
Free Mobile,770990341,48.9753,3.20588,Méry-sur-Marne
Free Mobile,770990090,49.0181,2.58651,Le Mesnil-Amelot
Free Mobile,770990437,49.02018,2.59533,Le Mesnil-Amelot
Free Mobile,770990187,48.9681,2.68723,Messy
